Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card
ANK-59436-446,17-01-22,17488-65879-XL,E-L-0.5,4,Eal D'Ambrogio,edambrogiohn@techcrunch.com,United States,Exc,L,0.5,8.91,35.64,Excelsa,Light,Yes
AYY-83051-752,22-01-19,46431-09298-OU,L-L-1,6,Carolee Winchcombe,cwinchcombeho@jiathis.com,United States,Lib,L,1,15.85,95.1,Liberica,Light,Yes
CSW-59644-267,28-02-20,60378-26473-FE,E-M-2.5,1,Benedikta Paumier,bpaumierhp@umn.edu,Ireland,Exc,M,2.5,31.625,31.625,Excelsa,Medium,Yes
ITY-92466-909,07-08-19,34927-68586-ZV,A-M-2.5,3,Neville Piatto,,Ireland,Ara,M,2.5,25.875,77.625,Arabica,Medium,Yes
IGW-04801-466,15-05-21,29051-27555-GD,L-D-0.2,1,Jeno Capey,jcapeyhr@bravesites.com,United States,Lib,D,0.2,3.885,3.885,Liberica,Dark,Yes
LJN-34281-921,17-12-21,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,L,2.5,27.485,137.425,Robusta,Light,No
BWZ-46364-547,09-09-21,64918-67725-MN,R-L-1,3,Yardley Basill,ybasillht@theguardian.com,United States,Rob,L,1,11.95,35.85,Robusta,Light,Yes
SBC-95710-706,19-02-20,85634-61759-ND,E-M-0.2,2,Maggy Baistow,mbaistowhu@i2i.jp,United Kingdom,Exc,M,0.2,4.125,8.25,Excelsa,Medium,Yes
WRN-55114-031,29-06-20,40180-22940-QB,E-L-2.5,3,Courtney Pallant,cpallanthv@typepad.com,United States,Exc,L,2.5,34.155,102.465,Excelsa,Light,Yes
TZU-64255-831,13-05-22,34666-76738-SQ,R-D-2.5,2,Marne Mingey,,United States,Rob,D,2.5,20.585,41.17,Robusta,Dark,No
JVF-91003-729,02-10-20,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,dohx@redcross.org,United States,Ara,D,2.5,22.885,68.655,Arabica,Dark,Yes
MVB-22135-665,02-12-21,55621-06130-SA,A-D-1,1,Dottie Rallin,drallinhy@howstuffworks.com,United States,Ara,D,1,9.95,9.95,Arabica,Dark,Yes
CKS-47815-571,02-11-21,45666-86771-EH,L-L-0.5,3,Ardith Chill,achillhz@epa.gov,United Kingdom,Lib,L,0.5,9.51,28.53,Liberica,Light,Yes
OAW-17338-101,23-02-20,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,Rob,D,0.2,2.685,16.11,Robusta,Dark,No
ALP-37623-536,03-07-20,24689-69376-XX,L-L-1,6,Charmane Denys,cdenysi1@is.gd,United Kingdom,Lib,L,1,15.85,95.1,Liberica,Light,No
WMU-87639-108,11-02-19,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cstebbingsi2@drupal.org,United States,Rob,D,0.5,5.37,5.37,Robusta,Dark,Yes
USN-44968-231,10-09-20,71749-05400-CN,R-L-1,4,Giana Tonnesen,,United States,Rob,L,1,11.95,47.8,Robusta,Light,No
YZG-20575-451,02-03-20,64845-00270-NO,L-L-1,4,Rhetta Zywicki,rzywickii4@ifeng.com,Ireland,Lib,L,1,15.85,63.4,Liberica,Light,No
HTH-52867-812,28-06-21,29851-36402-UX,A-M-2.5,4,Almeria Burgett,aburgetti5@moonfruit.com,United States,Ara,M,2.5,25.875,103.5,Arabica,Medium,No
FWU-44971-444,11-01-19,12190-25421-WM,A-D-2.5,3,Marvin Malloy,mmalloyi6@seattletimes.com,United States,Ara,D,2.5,22.885,68.655,Arabica,Dark,No
EQI-82205-066,20-09-19,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmcparlandi7@w3.org,United States,Rob,M,2.5,22.885,45.77,Robusta,Medium,Yes
NAR-00747-074,16-10-21,23243-92649-RY,L-D-1,4,Sylas Jennaroy,sjennaroyi8@purevolume.com,United States,Lib,D,1,12.95,51.8,Liberica,Dark,No
JYR-22052-185,01-01-20,39528-19971-OR,A-M-0.5,2,Wren Place,wplacei9@wsj.com,United States,Ara,M,0.5,6.75,13.5,Arabica,Medium,Yes
XKO-54097-932,10-03-22,32743-78448-KT,E-M-0.5,3,Janella Millett,jmillettik@addtoany.com,United States,Exc,M,0.5,8.25,24.75,Excelsa,Medium,Yes
HXA-72415-025,12-05-22,93417-12322-YB,A-D-2.5,2,Dollie Gadsden,dgadsdenib@google.com.hk,Ireland,Ara,D,2.5,22.885,45.77,Arabica,Dark,Yes
MJF-20065-335,10-09-20,56891-86662-UY,E-L-0.5,6,Val Wakelin,vwakelinic@unesco.org,United States,Exc,L,0.5,8.91,53.46,Excelsa,Light,No
GFI-83300-059,16-10-21,40414-26467-VE,A-M-0.2,6,Annie Campsall,acampsallid@zimbio.com,United States,Ara,M,0.2,3.375,20.25,Arabica,Medium,Yes
WJR-51493-682,17-06-21,87858-83734-RK,L-D-2.5,5,Shermy Moseby,smosebyie@stanford.edu,United States,Lib,D,2.5,29.785,148.925,Liberica,Dark,No
SHP-55648-472,30-03-19,46818-20198-GB,A-M-1,6,Corrie Wass,cwassif@prweb.com,United States,Ara,M,1,11.25,67.5,Arabica,Medium,No
HYR-03455-684,19-12-21,29808-89098-XD,E-D-1,6,Ira Sjostrom,isjostromig@pbs.org,United States,Exc,D,1,12.15,72.9,Excelsa,Dark,No
HYR-03455-684,19-12-21,29808-89098-XD,L-D-0.2,2,Ira Sjostrom,isjostromig@pbs.org,United States,Lib,D,0.2,3.885,7.77,Liberica,Dark,No
HUG-52766-375,05-06-20,78786-77449-RQ,A-D-2.5,4,Jermaine Branchett,jbranchettii@bravesites.com,United States,Ara,D,2.5,22.885,91.54,Arabica,Dark,No
DAH-46595-917,12-09-21,27878-42224-QF,A-D-1,6,Nissie Rudland,nrudlandij@blogs.com,Ireland,Ara,D,1,9.95,59.7,Arabica,Dark,No
VEM-79839-466,16-03-22,32743-78448-KT,R-L-2.5,5,Janella Millett,jmillettik@addtoany.com,United States,Rob,L,2.5,27.485,137.425,Robusta,Light,Yes
OWH-11126-533,21-12-21,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,ftourryil@google.de,United States,Lib,M,2.5,33.465,66.93,Liberica,Medium,No
UMT-26130-151,21-05-19,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,cweatherallim@toplist.cz,United States,Lib,M,0.2,4.365,13.095,Liberica,Medium,Yes
JKA-27899-806,26-10-21,97005-25609-CQ,R-L-1,5,Gale Heindrick,gheindrickin@usda.gov,United States,Rob,L,1,11.95,59.75,Robusta,Light,No
ULU-07744-724,26-03-20,94058-95794-IJ,L-M-0.5,5,Layne Imason,limasonio@discuz.net,United States,Lib,M,0.5,8.73,43.65,Liberica,Medium,Yes
NOM-56457-507,14-10-20,40214-03678-GU,E-M-1,6,Hazel Saill,hsaillip@odnoklassniki.ru,United States,Exc,M,1,13.75,82.5,Excelsa,Medium,Yes
NZN-71683-705,13-12-21,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hlarvoriq@last.fm,United States,Ara,L,2.5,29.785,178.71,Arabica,Light,Yes
WMA-34232-850,08-03-21,53386-94266-LJ,L-D-2.5,4,Terri Lyford,,United States,Lib,D,2.5,29.785,119.14,Liberica,Dark,Yes
EZL-27919-704,21-01-21,49480-85909-DG,L-L-0.5,5,Gabey Cogan,,United States,Lib,L,0.5,9.51,47.55,Liberica,Light,No
ZYU-11345-774,10-01-21,18293-78136-MN,L-M-0.5,5,Charin Penwarden,cpenwardenit@mlb.com,Ireland,Lib,M,0.5,8.73,43.65,Liberica,Medium,No
CPW-34587-459,26-03-21,84641-67384-TD,A-L-2.5,6,Milty Middis,mmiddisiu@dmoz.org,United States,Ara,L,2.5,29.785,178.71,Arabica,Light,Yes
NQZ-82067-394,25-03-22,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,avairowiv@studiopress.com,United Kingdom,Rob,L,2.5,27.485,27.485,Robusta,Light,No
JBW-95055-851,22-07-21,47355-97488-XS,A-M-1,5,Anjanette Goldie,agoldieiw@goo.gl,United States,Ara,M,1,11.25,56.25,Arabica,Medium,No
AHY-20324-088,06-09-20,63499-24884-PP,L-L-0.2,2,Nicky Ayris,nayrisix@t-online.de,United Kingdom,Lib,L,0.2,4.755,9.51,Liberica,Light,Yes
ZSL-66684-103,28-12-19,39193-51770-FM,E-M-0.2,2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,United States,Exc,M,0.2,4.125,8.25,Excelsa,Medium,Yes
WNE-73911-475,20-04-20,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,tjacobovitziz@cbc.ca,United States,Lib,D,0.5,7.77,46.62,Liberica,Dark,No
EZB-68383-559,21-02-19,90123-01967-KS,R-L-1,6,Becca Ableson,,United States,Rob,L,1,11.95,71.7,Robusta,Light,No
OVO-01283-090,17-03-22,15958-25089-OS,L-L-2.5,2,Jeno Druitt,jdruittj1@feedburner.com,United States,Lib,L,2.5,36.455,72.91,Liberica,Light,Yes
TXH-78646-919,14-05-21,98430-37820-UV,R-D-0.2,3,Deonne Shortall,dshortallj2@wikipedia.org,United States,Rob,D,0.2,2.685,8.055,Robusta,Dark,Yes
CYZ-37122-164,06-01-19,21798-04171-XC,E-M-0.5,2,Wilton Cottier,wcottierj3@cafepress.com,United States,Exc,M,0.5,8.25,16.5,Excelsa,Medium,No
AGQ-06534-750,24-04-19,52798-46508-HP,A-L-1,5,Kevan Grinsted,kgrinstedj4@google.com.br,Ireland,Ara,L,1,12.95,64.75,Arabica,Light,No
QVL-32245-818,30-05-21,46478-42970-EM,A-M-0.5,5,Dionne Skyner,dskynerj5@hubpages.com,United States,Ara,M,0.5,6.75,33.75,Arabica,Medium,No
LTD-96842-834,12-07-22,00246-15080-LE,L-D-2.5,6,Francesco Dressel,,United States,Lib,D,2.5,29.785,178.71,Liberica,Dark,No
SEC-91807-425,31-01-21,94091-86957-HX,A-M-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,M,1,11.25,22.5,Arabica,Medium,No
MHM-44857-599,12-09-19,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,United States,Lib,D,1,12.95,12.95,Liberica,Dark,No
KGC-95046-911,30-06-20,95351-96177-QV,A-M-2.5,2,Elden Andriessen,eandriessenj9@europa.eu,United States,Ara,M,2.5,25.875,51.75,Arabica,Medium,Yes
RZC-75150-413,25-03-20,92204-96636-BS,E-D-0.5,5,Roxie Deaconson,rdeaconsonja@archive.org,United States,Exc,D,0.5,7.29,36.45,Excelsa,Dark,No
EYH-88288-452,14-04-21,03010-30348-UA,L-L-2.5,5,Davida Caro,dcarojb@twitter.com,United States,Lib,L,2.5,36.455,182.275,Liberica,Light,Yes
NYQ-24237-772,16-08-19,13441-34686-SW,L-D-0.5,4,Johna Bluck,jbluckjc@imageshack.us,United States,Lib,D,0.5,7.77,31.08,Liberica,Dark,No
WKB-21680-566,17-12-21,96612-41722-VJ,A-M-0.5,3,Myrle Dearden,,Ireland,Ara,M,0.5,6.75,20.25,Arabica,Medium,No
THE-61147-027,31-12-19,94091-86957-HX,L-D-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Lib,D,1,12.95,25.9,Liberica,Dark,No
PTY-86420-119,12-04-21,25504-41681-WA,A-D-0.5,4,Orland Tadman,otadmanjf@ft.com,United States,Ara,D,0.5,5.97,23.88,Arabica,Dark,Yes
QHL-27188-431,28-09-19,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,bguddejg@dailymotion.com,United States,Lib,L,0.5,9.51,19.02,Liberica,Light,No
MIS-54381-047,15-06-22,39276-95489-XV,A-D-0.5,5,Nathan Sictornes,nsictornesjh@buzzfeed.com,Ireland,Ara,D,0.5,5.97,29.85,Arabica,Dark,Yes
TBB-29780-459,15-07-19,61437-83623-PZ,A-L-0.5,1,Vivyan Dunning,vdunningji@independent.co.uk,United States,Ara,L,0.5,7.77,7.77,Arabica,Light,Yes
QLC-52637-305,10-02-19,34317-87258-HQ,L-D-2.5,4,Doralin Baison,,Ireland,Lib,D,2.5,29.785,119.14,Liberica,Dark,Yes
CWT-27056-328,04-06-22,18570-80998-ZS,E-D-0.2,6,Josefina Ferens,,United States,Exc,D,0.2,3.645,21.87,Excelsa,Dark,Yes
ASS-05878-128,10-10-20,66580-33745-OQ,E-L-0.5,2,Shelley Gehring,sgehringjl@gnu.org,United States,Exc,L,0.5,8.91,17.82,Excelsa,Light,No
EGK-03027-418,06-06-21,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,bfallowesjm@purevolume.com,United States,Exc,M,0.2,4.125,12.375,Excelsa,Medium,No
KCY-61732-849,16-03-19,11349-55147-SN,L-D-1,2,Nicolas Aiton,,Ireland,Lib,D,1,12.95,25.9,Liberica,Dark,No
BLI-21697-702,05-12-19,21141-12455-VB,A-M-0.5,2,Shelli De Banke,sdejo@newsvine.com,United States,Ara,M,0.5,6.75,13.5,Arabica,Medium,Yes
KFJ-46568-890,20-01-19,71003-85639-HB,E-L-0.5,2,Lyell Murch,,United States,Exc,L,0.5,8.91,17.82,Excelsa,Light,Yes
SOK-43535-680,04-04-22,58443-95866-YO,E-M-0.5,3,Stearne Count,scountjq@nba.com,United States,Exc,M,0.5,8.25,24.75,Excelsa,Medium,No
XUE-87260-201,08-02-22,89646-21249-OH,R-M-0.2,6,Selia Ragles,sraglesjr@blogtalkradio.com,United States,Rob,M,0.2,2.985,17.91,Robusta,Medium,No
CZF-40873-691,30-06-19,64988-20636-XQ,E-M-0.5,2,Silas Deehan,,United Kingdom,Exc,M,0.5,8.25,16.5,Excelsa,Medium,No
AIA-98989-755,09-05-20,34704-83143-KS,R-M-0.2,1,Sacha Bruun,sbruunjt@blogtalkradio.com,United States,Rob,M,0.2,2.985,2.985,Robusta,Medium,No
ITZ-21793-986,11-06-21,67388-17544-XX,E-D-0.2,4,Alon Pllu,aplluju@dagondesign.com,Ireland,Exc,D,0.2,3.645,14.58,Excelsa,Dark,Yes
YOK-93322-608,04-11-21,69411-48470-ID,E-L-1,6,Gilberto Cornier,gcornierjv@techcrunch.com,United States,Exc,L,1,14.85,89.1,Excelsa,Light,No
LXK-00634-611,20-02-22,94091-86957-HX,R-L-1,3,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Rob,L,1,11.95,35.85,Robusta,Light,No
CQW-37388-302,03-07-19,97741-98924-KT,A-D-2.5,3,Willabella Harvison,wharvisonjx@gizmodo.com,United States,Ara,D,2.5,22.885,68.655,Arabica,Dark,No
SPA-79365-334,01-06-21,79857-78167-KO,L-D-1,3,Darice Heaford,dheafordjy@twitpic.com,United States,Lib,D,1,12.95,38.85,Liberica,Dark,No
VPX-08817-517,15-11-20,46963-10322-ZA,L-L-1,5,Granger Fantham,gfanthamjz@hexun.com,United States,Lib,L,1,15.85,79.25,Liberica,Light,Yes
PBP-87115-410,19-01-21,93812-74772-MV,E-D-0.5,5,Reynolds Crookshanks,rcrookshanksk0@unc.edu,United States,Exc,D,0.5,7.29,36.45,Excelsa,Dark,Yes
SFB-93752-440,10-10-21,48203-23480-UB,R-M-0.2,3,Niels Leake,nleakek1@cmu.edu,United States,Rob,M,0.2,2.985,8.955,Robusta,Medium,Yes
TBU-65158-068,28-02-22,60357-65386-RD,E-D-1,2,Hetti Measures,,United States,Exc,D,1,12.15,24.3,Excelsa,Dark,No
TEH-08414-216,01-10-21,35099-13971-JI,E-M-2.5,2,Gay Eilhersen,geilhersenk3@networksolutions.com,United States,Exc,M,2.5,31.625,63.25,Excelsa,Medium,No
MAY-77231-536,02-09-20,01304-59807-OB,A-M-0.2,2,Nico Hubert,,United States,Ara,M,0.2,3.375,6.75,Arabica,Medium,Yes
ATY-28980-884,31-07-20,50705-17295-NK,A-L-0.2,6,Cristina Aleixo,caleixok5@globo.com,United States,Ara,L,0.2,3.885,23.31,Arabica,Light,No
SWP-88281-918,10-01-22,77657-61366-FY,L-L-2.5,4,Derrek Allpress,,United States,Lib,L,2.5,36.455,145.82,Liberica,Light,No
VCE-56531-986,09-03-21,57192-13428-PL,R-M-0.5,5,Rikki Tomkowicz,rtomkowiczk7@bravesites.com,Ireland,Rob,M,0.5,5.97,29.85,Robusta,Medium,Yes
FVV-75700-005,20-11-20,24891-77957-LU,E-D-0.5,3,Rochette Huscroft,rhuscroftk8@jimdo.com,United States,Exc,D,0.5,7.29,21.87,Excelsa,Dark,Yes
CFZ-53492-600,14-03-22,64896-18468-BT,L-M-0.2,1,Selle Scurrer,sscurrerk9@flavors.me,United Kingdom,Lib,M,0.2,4.365,4.365,Liberica,Medium,No
LDK-71031-121,10-01-19,84761-40784-SV,L-L-2.5,1,Andie Rudram,arudramka@prnewswire.com,United States,Lib,L,2.5,36.455,36.455,Liberica,Light,No
EBA-82404-343,26-01-21,20236-42322-CM,L-D-0.2,4,Leta Clarricoates,,United States,Lib,D,0.2,3.885,15.54,Liberica,Dark,Yes
USA-42811-560,26-04-21,49671-11547-WG,E-L-0.2,2,Jacquelyn Maha,jmahakc@cyberchimps.com,United States,Exc,L,0.2,4.455,8.91,Excelsa,Light,No
SNL-83703-516,04-01-22,57976-33535-WK,L-M-2.5,3,Glory Clemon,gclemonkd@networksolutions.com,United States,Lib,M,2.5,33.465,100.395,Liberica,Medium,Yes
SUZ-83036-175,20-08-19,55915-19477-MK,R-D-0.2,5,Alica Kift,,United States,Rob,D,0.2,2.685,13.425,Robusta,Dark,No
RGM-01187-513,15-07-22,28121-11641-UA,E-D-0.2,6,Babb Pollins,bpollinskf@shinystat.com,United States,Exc,D,0.2,3.645,21.87,Excelsa,Dark,No
CZG-01299-952,12-02-19,09540-70637-EV,L-D-1,2,Jarret Toye,jtoyekg@pinterest.com,Ireland,Lib,D,1,12.95,25.9,Liberica,Dark,Yes
KLD-88731-484,08-09-21,17775-77072-PP,A-M-1,5,Carlie Linskill,clinskillkh@sphinn.com,United States,Ara,M,1,11.25,56.25,Arabica,Medium,No
BQK-38412-229,13-12-19,90392-73338-BC,R-L-0.2,3,Natal Vigrass,nvigrasski@ezinearticles.com,United Kingdom,Rob,L,0.2,3.585,10.755,Robusta,Light,No
TCX-76953-071,25-08-21,94091-86957-HX,E-D-0.2,5,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Exc,D,0.2,3.645,18.225,Excelsa,Dark,No
LIN-88046-551,23-03-22,10725-45724-CO,R-L-0.5,4,Kandace Cragell,kcragellkk@google.com,Ireland,Rob,L,0.5,7.17,28.68,Robusta,Light,No
PMV-54491-220,11-04-19,87242-18006-IR,L-M-0.2,2,Lyon Ibert,libertkl@huffingtonpost.com,United States,Lib,M,0.2,4.365,8.73,Liberica,Medium,No
SKA-73676-005,29-10-20,36572-91896-PP,L-M-1,4,Reese Lidgey,rlidgeykm@vimeo.com,United States,Lib,M,1,14.55,58.2,Liberica,Medium,No
TKH-62197-239,30-07-20,25181-97933-UX,A-D-0.5,3,Tersina Castagne,tcastagnekn@wikia.com,United States,Ara,D,0.5,5.97,17.91,Arabica,Dark,No
YXF-57218-272,15-03-19,55374-03175-IA,R-M-0.2,6,Samuele Klaaassen,,United States,Rob,M,0.2,2.985,17.91,Robusta,Medium,Yes
PKJ-30083-501,27-12-21,76948-43532-JS,E-D-0.5,2,Jordana Halden,jhaldenkp@comcast.net,Ireland,Exc,D,0.5,7.29,14.58,Excelsa,Dark,No
WTT-91832-645,03-10-19,24344-88599-PP,A-M-1,3,Hussein Olliff,holliffkq@sciencedirect.com,Ireland,Ara,M,1,11.25,33.75,Arabica,Medium,No
TRZ-94735-865,05-02-19,54462-58311-YF,L-M-0.5,4,Teddi Quadri,tquadrikr@opensource.org,Ireland,Lib,M,0.5,8.73,34.92,Liberica,Medium,Yes
UDB-09651-780,31-08-20,90767-92589-LV,E-D-0.5,2,Felita Eshmade,feshmadeks@umn.edu,United States,Exc,D,0.5,7.29,14.58,Excelsa,Dark,No
EHJ-82097-549,13-01-21,27517-43747-YD,R-D-0.2,2,Melodie OIlier,moilierkt@paginegialle.it,Ireland,Rob,D,0.2,2.685,5.37,Robusta,Dark,Yes
ZFR-79447-696,22-03-21,77828-66867-KH,R-M-0.5,1,Hazel Iacopini,,United States,Rob,M,0.5,5.97,5.97,Robusta,Medium,Yes
NUU-03893-975,17-01-20,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,vshoebothamkv@redcross.org,United States,Lib,L,0.5,9.51,19.02,Liberica,Light,No
GVG-59542-307,02-07-19,26314-66792-VP,E-M-1,2,Bran Sterke,bsterkekw@biblegateway.com,United States,Exc,M,1,13.75,27.5,Excelsa,Medium,Yes
YLY-35287-172,23-05-22,69410-04668-MA,A-D-0.5,5,Simone Capon,scaponkx@craigslist.org,United States,Ara,D,0.5,5.97,29.85,Arabica,Dark,No
DCI-96254-548,14-06-22,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,Ara,D,0.2,2.985,17.91,Arabica,Dark,No
KHZ-26264-253,20-07-21,24972-55878-KX,L-L-0.2,6,Foster Constance,fconstancekz@ifeng.com,United States,Lib,L,0.2,4.755,28.53,Liberica,Light,No
AAQ-13644-699,03-06-22,46296-42617-OQ,R-D-1,4,Fernando Sulman,fsulmanl0@washington.edu,United States,Rob,D,1,8.95,35.8,Robusta,Dark,Yes
LWL-68108-794,26-05-20,44494-89923-UW,A-D-0.5,3,Dorotea Hollyman,dhollymanl1@ibm.com,United States,Ara,D,0.5,5.97,17.91,Arabica,Dark,Yes
JQT-14347-517,26-07-19,11621-09964-ID,R-D-1,1,Lorelei Nardoni,lnardonil2@hao123.com,United States,Rob,D,1,8.95,8.95,Robusta,Dark,No
BMM-86471-923,22-10-20,76319-80715-II,L-D-2.5,1,Dallas Yarham,dyarhaml3@moonfruit.com,United States,Lib,D,2.5,29.785,29.785,Liberica,Dark,Yes
IXU-67272-326,24-12-20,91654-79216-IC,E-L-0.5,5,Arlana Ferrea,aferreal4@wikia.com,United States,Exc,L,0.5,8.91,44.55,Excelsa,Light,No
ITE-28312-615,06-09-19,56450-21890-HK,E-L-1,6,Chuck Kendrick,ckendrickl5@webnode.com,United States,Exc,L,1,14.85,89.1,Excelsa,Light,Yes
ZHQ-30471-635,08-04-19,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,sdanilchikl6@mit.edu,United Kingdom,Lib,M,0.5,8.73,43.65,Liberica,Medium,No
LTP-31133-134,26-01-22,66527-94478-PB,A-L-0.5,3,Sarajane Potter,,United States,Ara,L,0.5,7.77,23.31,Arabica,Light,No
ZVQ-26122-859,28-11-19,77154-45038-IH,A-L-2.5,6,Bobby Folomkin,bfolomkinl8@yolasite.com,United States,Ara,L,2.5,29.785,178.71,Arabica,Light,Yes
MIU-01481-194,21-07-19,08439-55669-AI,R-M-1,6,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Rob,M,1,9.95,59.7,Robusta,Medium,Yes
MIU-01481-194,21-07-19,08439-55669-AI,A-L-0.5,2,Rafferty Pursglove,rpursglovel9@biblegateway.com,United States,Ara,L,0.5,7.77,15.54,Arabica,Light,Yes
UEA-72681-629,12-03-21,24972-55878-KX,A-L-2.5,3,Foster Constance,fconstancekz@ifeng.com,United States,Ara,L,2.5,29.785,89.355,Arabica,Light,No
CVE-15042-481,01-01-22,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,United States,Rob,L,1,11.95,23.9,Robusta,Light,No
EJA-79176-833,22-03-20,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,United Kingdom,Rob,M,2.5,22.885,137.31,Robusta,Medium,No
AHQ-40440-522,18-09-20,83833-46106-ZC,A-D-1,1,Martie Brimilcombe,mbrimilcombele@cnn.com,United States,Ara,D,1,9.95,9.95,Arabica,Dark,No
TID-21626-411,03-01-19,19383-33606-PW,R-L-0.5,3,Suzanna Bollam,sbollamlf@list-manage.com,United States,Rob,L,0.5,7.17,21.51,Robusta,Light,No
RSR-96390-187,29-09-21,67052-76184-CB,E-M-1,6,Mellisa Mebes,,United States,Exc,M,1,13.75,82.5,Excelsa,Medium,No
BZE-96093-118,19-10-21,43452-18035-DH,L-M-0.2,2,Alva Filipczak,afilipczaklh@ning.com,Ireland,Lib,M,0.2,4.365,8.73,Liberica,Medium,No
LOU-41819-242,14-07-22,88060-50676-MV,R-M-1,2,Dorette Hinemoor,,United States,Rob,M,1,9.95,19.9,Robusta,Medium,Yes
FND-99527-640,19-07-21,89574-96203-EP,E-L-0.5,2,Rhetta Elnaugh,relnaughlj@comsenz.com,United States,Exc,L,0.5,8.91,17.82,Excelsa,Light,Yes
ASG-27179-958,10-12-21,12607-75113-UV,A-M-0.5,3,Jule Deehan,jdeehanlk@about.me,United States,Ara,M,0.5,6.75,20.25,Arabica,Medium,No
YKX-23510-272,17-03-19,56991-05510-PR,A-L-2.5,2,Janella Eden,jedenll@e-recht24.de,United States,Ara,L,2.5,29.785,59.57,Arabica,Light,No
FSA-98650-921,28-02-20,01841-48191-NL,L-L-0.5,2,Cam Jewster,cjewsterlu@moonfruit.com,United States,Lib,L,0.5,9.51,19.02,Liberica,Light,Yes
ZUR-55774-294,03-06-20,33269-10023-CO,L-D-1,6,Ugo Southerden,usoutherdenln@hao123.com,United States,Lib,D,1,12.95,77.7,Liberica,Dark,Yes
FUO-99821-974,22-02-20,31245-81098-PJ,E-M-1,3,Verne Dunkerley,,United States,Exc,M,1,13.75,41.25,Excelsa,Medium,No
YVH-19865-819,09-11-19,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,lburtenshawlp@shinystat.com,United States,Lib,L,2.5,36.455,145.82,Liberica,Light,No
NNF-47422-501,07-03-20,20260-32948-EB,E-L-0.2,6,Adorne Gregoratti,agregorattilq@vistaprint.com,Ireland,Exc,L,0.2,4.455,26.73,Excelsa,Light,No
RJI-71409-490,26-04-21,31613-41626-KX,L-M-0.5,5,Chris Croster,ccrosterlr@gov.uk,United States,Lib,M,0.5,8.73,43.65,Liberica,Medium,Yes
UZL-46108-213,11-11-21,75961-20170-RD,L-L-1,2,Graeme Whitehead,gwhiteheadls@hp.com,United States,Lib,L,1,15.85,31.7,Liberica,Light,No
AOX-44467-109,15-06-21,72524-06410-KD,A-D-2.5,1,Haslett Jodrelle,hjodrellelt@samsung.com,United States,Ara,D,2.5,22.885,22.885,Arabica,Dark,No
TZD-67261-174,27-02-20,01841-48191-NL,E-D-2.5,1,Cam Jewster,cjewsterlu@moonfruit.com,United States,Exc,D,2.5,27.945,27.945,Excelsa,Dark,Yes
TBU-64277-625,19-04-21,98918-34330-GY,E-M-1,6,Beryl Osborn,,United States,Exc,M,1,13.75,82.5,Excelsa,Medium,Yes
TYP-85767-944,29-07-22,51497-50894-WU,R-M-2.5,2,Kaela Nottram,knottramlw@odnoklassniki.ru,Ireland,Rob,M,2.5,22.885,45.77,Robusta,Medium,Yes
GTT-73214-334,20-01-19,98636-90072-YE,A-L-1,6,Nobe Buney,nbuneylx@jugem.jp,United States,Ara,L,1,12.95,77.7,Arabica,Light,No
WAI-89905-069,21-02-22,47011-57815-HJ,A-L-0.5,3,Silvan McShea,smcshealy@photobucket.com,United States,Ara,L,0.5,7.77,23.31,Arabica,Light,No
OJL-96844-459,03-05-20,61253-98356-VD,L-L-0.2,5,Karylin Huddart,khuddartlz@about.com,United States,Lib,L,0.2,4.755,23.775,Liberica,Light,Yes
VGI-33205-360,21-03-19,96762-10814-DA,L-M-0.5,6,Jereme Gippes,jgippesm0@cloudflare.com,United Kingdom,Lib,M,0.5,8.73,52.38,Liberica,Medium,Yes
